,L4N
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.67857145
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.6666667
2009,1.1111111999999999
2010,2.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,5.250350875
2022,0.0
2023,0.625000025
2024,0.0
2025,0.0
2026,0.5714286
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.5
2039,1.0
2040,0.55357145
2041,0.0
2042,0.0
2043,1.0
2044,1.3839286250000002
2045,0.0
2046,1.0
2047,0.0
2048,1.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,0.39772727750000003
2056,0.0
2057,0.75
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,1.19047625
2064,1.28571435
2065,0.0
2066,0.0
2067,0.312500005
2068,0.0
2069,0.4
2070,1.4666667
2071,0.4
2072,0.0
2073,0.5
2074,0.0
2075,0.0
2076,3.4285714999999994
2077,1.0
2078,1.3333334
2079,0.0
2080,1.3333334
2081,2.857143
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,4.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,1.25
2097,0.6666667
2098,0.0
2099,0.0
2100,0.0
2101,6.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,1.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.784722225
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.475
2164,1.3333334
2165,1.3333334
2166,0.0
2167,0.33333334
2168,0.8303571525000001
2169,0.0
2170,0.0
2171,0.0
2172,0.74278848
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,2.6243243
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.5
2191,0.0
2192,0.0
2193,0.0
2194,0.6666667
2195,0.0
2196,0.0
2197,0.8782978875
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.4
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.8
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,1.6349206749999998
2221,0.5
2222,0.2857143
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,3.3194788749999997
2236,0.0
2237,0.0
2238,0.0
2239,0.18181819
2240,0.0
2241,0.0
2242,0.0
2243,1.1111111999999999
2244,0.0
2245,1.125
2246,0.7169884249999999
2247,0.0
2248,1.4952548
2249,2.4
2250,0.0
2251,1.3333334
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,3.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,4.029452999999999
2268,0.67857145
2269,2.2222223
2270,1.5555556000000001
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,1.1223776
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,1.6
2294,0.0
2295,0.0
2296,0.0
2297,0.6666667
2298,1.0
2299,0.0
2300,0.0
2301,2.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.5
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,1.15
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,3.460815125
2341,0.89583335
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,1.0
2352,1.0
2353,0.0
2354,1.0
2355,0.0
2356,0.49038461499999997
2357,0.26984127999999996
2358,0.0
2359,0.0
2360,0.0
2361,0.0
2362,0.0
2363,0.0
2364,0.0
2365,1.0428571525
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.750000025
2378,0.0
2379,1.19615385
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,2.0
2404,1.25
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,1.1428572
2413,0.0
2414,0.0
2415,0.4
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,3.25
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,1.0780075275
2441,0.569230775
2442,0.0
2443,4.29444445
2444,0.0
2445,5.140402775
2446,0.0
2447,5.67499975
2448,0.0
2449,5.387179625
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.33333334
2461,1.1696429
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.375
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.6666667
2497,0.0
2498,0.0
2499,0.2902098025
2500,0.25
2501,2.3
2502,0.0
2503,0.0
2504,1.0
2505,0.0
2506,0.0
2507,0.0
2508,1.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.6666667
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,1.5
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,0.0
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,2.5
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2578,0.29761906
2579,0.0
2580,1.3333334
2581,0.6666667
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,3.2307692
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.4
2604,0.0
2605,0.0
2606,0.243055555
2607,0.0
2608,0.0
2609,2.4615386000000004
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,1.3839286250000002
2622,0.0
2623,0.0
2624,0.0
2625,2.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.4
2635,0.2329545475
2636,0.0
2637,0.0
2638,0.0
2639,1.0
2640,0.0
2641,0.8690476474999999
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,0.33333335
2649,2.08205995
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.5000000124999999
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,0.0
2673,0.0
2674,0.0
2675,0.6666667
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,3.4
2684,5.1764708
2685,4.942424300000001
2686,6.2352943
2687,0.0
2688,5.3607955
2689,0.8
2690,0.0
2691,0.0
2692,0.0
2693,0.166666675
2694,0.602272735
2695,0.916666675
2696,1.125
2697,0.0
2698,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,1.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.166666675
2719,0.0
2720,1.2
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,3.5294117999999997
2726,2.0
